panel_hgnc_id,panel_id,hgnc_id
1162,1,HGNC:2911
1163,1,HGNC:2916
1164,1,HGNC:2918
1165,1,HGNC:2927
1166,1,HGNC:2928
1167,1,HGNC:24475
1168,1,HGNC:2932
1169,1,HGNC:2933
1170,1,HGNC:2938
1171,1,HGNC:2939
1172,1,HGNC:30539
1173,1,HGNC:16725
1174,1,HGNC:20188
1175,1,HGNC:30492
1176,1,HGNC:21493
1177,1,HGNC:26013
1178,1,HGNC:28570
1179,1,HGNC:2940
1180,1,HGNC:2941
1181,1,HGNC:2942
1182,1,HGNC:2945
1183,1,HGNC:2946
1184,1,HGNC:2948
1185,1,HGNC:2950
1186,1,HGNC:2951
1187,1,HGNC:2952
1188,1,HGNC:2953
1189,1,HGNC:2954
1190,1,HGNC:18744
1191,1,HGNC:14889
1192,1,HGNC:30718
1193,1,HGNC:5228
1194,1,HGNC:14886
1195,1,HGNC:14888
1196,1,HGNC:28908
1197,1,HGNC:30343
1198,1,HGNC:30528
1199,1,HGNC:27030
1200,1,HGNC:9439
1201,1,HGNC:16410
1202,1,HGNC:16235
1203,1,HGNC:15469
1204,1,HGNC:12392
1205,1,HGNC:23247
1206,1,HGNC:2959
1207,1,HGNC:2960
1208,1,HGNC:26532
1209,1,HGNC:2972
1210,1,HGNC:2973
1211,1,HGNC:2974
1212,1,HGNC:30373
1213,1,HGNC:2976
1214,1,HGNC:2978
1215,1,HGNC:2979
1216,1,HGNC:2988
1217,1,HGNC:2989
1218,1,HGNC:19189
1219,1,HGNC:19190
1220,1,HGNC:19191
1221,1,HGNC:28662
1222,1,HGNC:26594
1223,1,HGNC:23406
1224,1,HGNC:2993
1225,1,HGNC:2995
1226,1,HGNC:9964
1227,1,HGNC:3003
1228,1,HGNC:3004
1229,1,HGNC:24270
1230,1,HGNC:3005
1231,1,HGNC:3006
1232,1,HGNC:3007
1233,1,HGNC:3010
1234,1,HGNC:18648
1235,1,HGNC:19414
1236,1,HGNC:3012
1237,1,HGNC:3013
1238,1,HGNC:20637
1239,1,HGNC:28769
1240,1,HGNC:24245
1241,1,HGNC:3023
1242,1,HGNC:3025
1243,1,HGNC:3032
1244,1,HGNC:3036
1245,1,HGNC:3037
1246,1,HGNC:3039
1247,1,HGNC:21144
1248,1,HGNC:3048
1249,1,HGNC:3049
1250,1,HGNC:3050
1251,1,HGNC:21307
1252,1,HGNC:3052
1253,1,HGNC:3054
1254,1,HGNC:1090
1255,1,HGNC:29043
1256,1,HGNC:3057
1257,1,HGNC:17328
1258,1,HGNC:3061
1259,1,HGNC:3062
1260,1,HGNC:13273
1261,1,HGNC:32698
1262,1,HGNC:3072
1263,1,HGNC:3078
1264,1,HGNC:3084
1265,1,HGNC:3087
1266,1,HGNC:21317
1267,1,HGNC:2961
1268,1,HGNC:2963
1269,1,HGNC:2964
1270,1,HGNC:2962
1271,1,HGNC:21862
1272,1,HGNC:28296
1273,1,HGNC:24595
1274,1,HGNC:28482
1275,1,HGNC:3091
1276,1,HGNC:3092
1277,1,HGNC:3097
1278,1,HGNC:20908
1279,1,HGNC:26551
1280,1,HGNC:29419
1281,1,HGNC:19087
1282,1,HGNC:3133
1283,1,HGNC:3146
1284,1,HGNC:3147
1285,1,HGNC:3151
1286,1,HGNC:3153
1287,1,HGNC:3157
1288,1,HGNC:2895
1289,1,HGNC:14341
1290,1,HGNC:16787
1291,1,HGNC:3176
1292,1,HGNC:3178
1293,1,HGNC:3179
1294,1,HGNC:3180
1295,1,HGNC:3188
1296,1,HGNC:3192
1297,1,HGNC:3208
1298,1,HGNC:3211
1299,1,HGNC:3214
1300,1,HGNC:3218
1301,1,HGNC:3219
1302,1,HGNC:16406
1303,1,HGNC:25789
1304,1,HGNC:3226
1305,1,HGNC:30858
1306,1,HGNC:3236
1307,1,HGNC:1232
1308,1,HGNC:3239
1309,1,HGNC:30682
1310,1,HGNC:24650
1311,1,HGNC:9437
1312,1,HGNC:3255
1313,1,HGNC:19687
1314,1,HGNC:3257
1315,1,HGNC:3258
1316,1,HGNC:3259
1317,1,HGNC:3260
1318,1,HGNC:3261
1319,1,HGNC:3267
1320,1,HGNC:3275
1321,1,HGNC:3284
1322,1,HGNC:18683
1323,1,HGNC:3296
1324,1,HGNC:3300
1325,1,HGNC:14198
1326,1,HGNC:3309
1327,1,HGNC:3319
1328,1,HGNC:17233
1329,1,HGNC:3327
1330,1,HGNC:14418
1331,1,HGNC:14415
1332,1,HGNC:21308
1333,1,HGNC:5959
1334,1,HGNC:18248
1335,1,HGNC:28957
1336,1,HGNC:27609
1337,1,HGNC:3331
1338,1,HGNC:16912
1339,1,HGNC:19880
1340,1,HGNC:3330
1341,1,HGNC:3334
1342,1,HGNC:3341
1343,1,HGNC:3342
1344,1,HGNC:3344
1345,1,HGNC:3349
1346,1,HGNC:3354
1347,1,HGNC:3356
1348,1,HGNC:3363
1349,1,HGNC:28526
1350,1,HGNC:3372
1351,1,HGNC:3373
1352,1,HGNC:3374
1353,1,HGNC:3377
1354,1,HGNC:3381
1355,1,HGNC:11529
1356,1,HGNC:29331
1357,1,HGNC:3386
1358,1,HGNC:3393
1359,1,HGNC:3395
1360,1,HGNC:3413
1361,1,HGNC:3415
1362,1,HGNC:3416
1363,1,HGNC:3418
1364,1,HGNC:3420
1365,1,HGNC:21296
1366,1,HGNC:3424
1367,1,HGNC:3430
1368,1,HGNC:3431
1369,1,HGNC:3432
1370,1,HGNC:15842
1371,1,HGNC:17072
1372,1,HGNC:3433
1373,1,HGNC:3434
1374,1,HGNC:3435
1375,1,HGNC:3436
1376,1,HGNC:3437
1377,1,HGNC:3438
1378,1,HGNC:26922
1379,1,HGNC:3439
1380,1,HGNC:3444
1381,1,HGNC:29205
1382,1,HGNC:23994
1383,1,HGNC:25222
1384,1,HGNC:16947
1385,1,HGNC:1356
1386,1,HGNC:27230
1387,1,HGNC:3466
1388,1,HGNC:13281
1389,1,HGNC:3467
1390,1,HGNC:3473
1391,1,HGNC:3481
1392,1,HGNC:3482
1393,1,HGNC:3483
1394,1,HGNC:23287
1395,1,HGNC:3495
1396,1,HGNC:3497
1397,1,HGNC:19747
1398,1,HGNC:3508
1399,1,HGNC:24968
1400,1,HGNC:30162
1401,1,HGNC:17085
1402,1,HGNC:23214
1403,1,HGNC:17097
1404,1,HGNC:17944
1405,1,HGNC:24662
1406,1,HGNC:17035
1407,1,HGNC:9137
1408,1,HGNC:30578
1409,1,HGNC:3512
1410,1,HGNC:3513
1411,1,HGNC:3518
1412,1,HGNC:3519
1413,1,HGNC:3522
1414,1,HGNC:21555
1415,1,HGNC:3527
1416,1,HGNC:3528
1417,1,HGNC:3529
1418,1,HGNC:3530
1419,1,HGNC:3531
1420,1,HGNC:3534
1421,1,HGNC:3535
1422,1,HGNC:3542
1423,1,HGNC:3544
1424,1,HGNC:3546
1425,1,HGNC:3551
1426,1,HGNC:21197
1427,1,HGNC:26428
1428,1,HGNC:28467
1429,1,HGNC:3573
1430,1,HGNC:3579
1431,1,HGNC:24725
1432,1,HGNC:24200
1433,1,HGNC:29162
1434,1,HGNC:25808
1435,1,HGNC:23015
1436,1,HGNC:22140
1437,1,HGNC:18786
1438,1,HGNC:24797
1439,1,HGNC:29170
1440,1,HGNC:3582
1441,1,HGNC:3583
1442,1,HGNC:3584
1443,1,HGNC:3585
1444,1,HGNC:3586
1445,1,HGNC:3587
1446,1,HGNC:3588
1447,1,HGNC:25568
1448,1,HGNC:20748
1449,1,HGNC:23168
1450,1,HGNC:3590
1451,1,HGNC:26222
1452,1,HGNC:21062
1453,1,HGNC:3592
1454,1,HGNC:17800
1455,1,HGNC:11920
1456,1,HGNC:11936
1457,1,HGNC:29160
1458,1,HGNC:3595
1459,1,HGNC:3596
1460,1,HGNC:23109
1461,1,HGNC:3602
1462,1,HGNC:3603
1463,1,HGNC:3604
1464,1,HGNC:3606
1465,1,HGNC:29308
1466,1,HGNC:13599
1467,1,HGNC:13601
1468,1,HGNC:13590
1469,1,HGNC:29046
1470,1,HGNC:16510
1471,1,HGNC:28844
1472,1,HGNC:28521
1473,1,HGNC:13586
1474,1,HGNC:13607
1475,1,HGNC:16712
1476,1,HGNC:3616
1477,1,HGNC:3619
1478,1,HGNC:3620
1479,1,HGNC:29002
1480,1,HGNC:3625
1481,1,HGNC:29500
1482,1,HGNC:3629
1483,1,HGNC:3631
1484,1,HGNC:30546
1485,1,HGNC:3642
1486,1,HGNC:3647
1487,1,HGNC:3649
1488,1,HGNC:16933
1489,1,HGNC:15889
1490,1,HGNC:23151
1491,1,HGNC:22788
1492,1,HGNC:3661
1493,1,HGNC:3662
1494,1,HGNC:3663
1495,1,HGNC:19125
1496,1,HGNC:3666
1497,1,HGNC:3668
1498,1,HGNC:3670
1499,1,HGNC:3671
1500,1,HGNC:3672
1501,1,HGNC:3673
1502,1,HGNC:3680
1503,1,HGNC:3681
1504,1,HGNC:3683
1505,1,HGNC:3686
1506,1,HGNC:3687
1507,1,HGNC:3688
1508,1,HGNC:3689
1509,1,HGNC:3690
1510,1,HGNC:3691
1511,1,HGNC:3694
1512,1,HGNC:3700
1513,1,HGNC:3702
1514,1,HGNC:26178
1515,1,HGNC:3705
1516,1,HGNC:18416
1517,1,HGNC:16873
1518,1,HGNC:24669
1519,1,HGNC:19124
1520,1,HGNC:16135
1521,1,HGNC:18169
1522,1,HGNC:18625
1523,1,HGNC:3720
1524,1,HGNC:3722
1525,1,HGNC:17997
1526,1,HGNC:3622
1527,1,HGNC:24671
1528,1,HGNC:27310
1529,1,HGNC:3748
1530,1,HGNC:33276
1531,1,HGNC:3749
1532,1,HGNC:3750
1533,1,HGNC:3754
1534,1,HGNC:3755
1535,1,HGNC:3756
1536,1,HGNC:3762
1537,1,HGNC:3765
1538,1,HGNC:3767
1539,1,HGNC:24682
1540,1,HGNC:20105
1541,1,HGNC:14074
1542,1,HGNC:3771
1543,1,HGNC:3775
1544,1,HGNC:3778
1545,1,HGNC:29418
1546,1,HGNC:23377
1547,1,HGNC:3791
1548,1,HGNC:3798
1549,1,HGNC:5022
1550,1,HGNC:3800
1551,1,HGNC:3801
1552,1,HGNC:3804
1553,1,HGNC:3806
1554,1,HGNC:3808
1555,1,HGNC:3809
1556,1,HGNC:3811
1557,1,HGNC:3814
1558,1,HGNC:3815
1559,1,HGNC:35123
1560,1,HGNC:3816
1561,1,HGNC:1092
1562,1,HGNC:12765
1563,1,HGNC:3819
1564,1,HGNC:3823
1565,1,HGNC:13875
1566,1,HGNC:6106
1567,1,HGNC:20842
1568,1,HGNC:26927
1569,1,HGNC:3826
1570,1,HGNC:3827
1571,1,HGNC:1162
1572,1,HGNC:19185
1573,1,HGNC:23399
1574,1,HGNC:25396
1575,1,HGNC:25491
1576,1,HGNC:28214
1577,1,HGNC:8079
1578,1,HGNC:29007
1579,1,HGNC:1362
1580,1,HGNC:20367
1581,1,HGNC:3960
1582,1,HGNC:3964
1583,1,HGNC:3969
1584,1,HGNC:21675
1585,1,HGNC:3974
1586,1,HGNC:3999
1587,1,HGNC:24678
1588,1,HGNC:13254
1589,1,HGNC:4006
1590,1,HGNC:4010
1591,1,HGNC:4012
1592,1,HGNC:4013
1593,1,HGNC:4019
1594,1,HGNC:26219
1595,1,HGNC:3951
1596,1,HGNC:4023
1597,1,HGNC:4026
1598,1,HGNC:4036
1599,1,HGNC:14673
1600,1,HGNC:4040
1601,1,HGNC:4042
1602,1,HGNC:4043
1603,1,HGNC:4044
1604,1,HGNC:24824
1605,1,HGNC:4056
1606,1,HGNC:24861
1607,1,HGNC:4057
1608,1,HGNC:4065
1609,1,HGNC:4070
1610,1,HGNC:4507
1611,1,HGNC:4075
1612,1,HGNC:4076
1613,1,HGNC:4077
1614,1,HGNC:4079
1615,1,HGNC:4081
1616,1,HGNC:4082
1617,1,HGNC:4083
1618,1,HGNC:4084
1619,1,HGNC:4085
1620,1,HGNC:4087
1621,1,HGNC:4092
1622,1,HGNC:4115
1623,1,HGNC:4116
1624,1,HGNC:4118
1625,1,HGNC:24063
1626,1,HGNC:4122
1627,1,HGNC:19877
1628,1,HGNC:4124
1629,1,HGNC:4125
1630,1,HGNC:4135
1631,1,HGNC:4136
1632,1,HGNC:4137
1633,1,HGNC:4138
1634,1,HGNC:4162
1635,1,HGNC:24846
1636,1,HGNC:4166
1637,1,HGNC:4170
1638,1,HGNC:4171
1639,1,HGNC:4172
1640,1,HGNC:4173
1641,1,HGNC:15802
1642,1,HGNC:4174
1643,1,HGNC:30778
1644,1,HGNC:25068
1645,1,HGNC:4175
1646,1,HGNC:4177
1647,1,HGNC:4177
1648,1,HGNC:18986
1649,1,HGNC:4180
1650,1,HGNC:4181
1651,1,HGNC:4189
1652,1,HGNC:4192
1653,1,HGNC:4193
1654,1,HGNC:4195
1655,1,HGNC:4196
1656,1,HGNC:4311
1657,1,HGNC:4198
1658,1,HGNC:15805
1659,1,HGNC:4204
1660,1,HGNC:4208
1661,1,HGNC:15968
1662,1,HGNC:18010
1663,1,HGNC:4214
1664,1,HGNC:4216
1665,1,HGNC:4217
1666,1,HGNC:4218
1667,1,HGNC:4220
1668,1,HGNC:4221
1669,1,HGNC:4224
1670,1,HGNC:4226
1671,1,HGNC:4232
1672,1,HGNC:15717
1673,1,HGNC:20043
1674,1,HGNC:4235
1675,1,HGNC:4236
1676,1,HGNC:4237
1677,1,HGNC:4238
1678,1,HGNC:13780
1679,1,HGNC:29682
1680,1,HGNC:4241
1681,1,HGNC:4243
1682,1,HGNC:4247
1683,1,HGNC:18869
1684,1,HGNC:4249
1685,1,HGNC:4261
1686,1,HGNC:4263
1687,1,HGNC:4266
1688,1,HGNC:4267
1689,1,HGNC:9126
1690,1,HGNC:11960
1691,1,HGNC:18005
1692,1,HGNC:21918
1693,1,HGNC:28980
1694,1,HGNC:25851
1695,1,HGNC:1226
1696,1,HGNC:18183
1697,1,HGNC:4272
1698,1,HGNC:4274
1699,1,HGNC:4277
1700,1,HGNC:4278
1701,1,HGNC:4279
1702,1,HGNC:4281
1703,1,HGNC:4283
1704,1,HGNC:4284
1705,1,HGNC:4285
1706,1,HGNC:4286
1707,1,HGNC:4288
1708,1,HGNC:17494
1709,1,HGNC:17495
1710,1,HGNC:4289
1711,1,HGNC:4296
1712,1,HGNC:4298
1713,1,HGNC:4313
1714,1,HGNC:29514
1715,1,HGNC:4315
1716,1,HGNC:4317
1717,1,HGNC:4318
1718,1,HGNC:4319
1719,1,HGNC:29450
1720,1,HGNC:28510
1721,1,HGNC:14373
1722,1,HGNC:4326
1723,1,HGNC:4327
1724,1,HGNC:4329
1725,1,HGNC:20134
1726,1,HGNC:4331
1727,1,HGNC:24870
1728,1,HGNC:4335
1729,1,HGNC:4341
1730,1,HGNC:24247
1731,1,HGNC:4367
1732,1,HGNC:17493
1733,1,HGNC:22923
1734,1,HGNC:22932
1735,1,HGNC:4379
1736,1,HGNC:4382
1737,1,HGNC:4384
1738,1,HGNC:4385
1739,1,HGNC:4387
1740,1,HGNC:4388
1741,1,HGNC:4389
1742,1,HGNC:4390
1743,1,HGNC:4392
1744,1,HGNC:24872
1745,1,HGNC:4393
1746,1,HGNC:4394
1747,1,HGNC:4396
1748,1,HGNC:4398
1749,1,HGNC:4400
1750,1,HGNC:20731
1751,1,HGNC:4401
1752,1,HGNC:23657
1753,1,HGNC:4415
1754,1,HGNC:4416
1755,1,HGNC:29670
1756,1,HGNC:23026
1757,1,HGNC:4419
1758,1,HGNC:4421
1759,1,HGNC:4422
1760,1,HGNC:4425
1761,1,HGNC:4428
1762,1,HGNC:20356
1763,1,HGNC:25676
1764,1,HGNC:4431
1765,1,HGNC:4432
1766,1,HGNC:4433
1767,1,HGNC:4439
1768,1,HGNC:4440
1769,1,HGNC:14388
1770,1,HGNC:4444
1771,1,HGNC:4446
1772,1,HGNC:25720
1773,1,HGNC:4451
1774,1,HGNC:4452
1775,1,HGNC:4454
1776,1,HGNC:4455
1777,1,HGNC:28956
1778,1,HGNC:15465
1779,1,HGNC:4458
1780,1,HGNC:24945
1781,1,HGNC:4462
1782,1,HGNC:14963
1783,1,HGNC:20145
1784,1,HGNC:23694
1785,1,HGNC:31371
1786,1,HGNC:4519
1787,1,HGNC:29501
1788,1,HGNC:18062
1789,1,HGNC:4556
1790,1,HGNC:4562
1791,1,HGNC:4564
1792,1,HGNC:31042
1793,1,HGNC:17655
1794,1,HGNC:2799
1795,1,HGNC:25839
1796,1,HGNC:4570
1797,1,HGNC:4571
1798,1,HGNC:4572
1799,1,HGNC:4573
1800,1,HGNC:4574
1801,1,HGNC:4576
1802,1,HGNC:4580
1803,1,HGNC:4584
1804,1,HGNC:4585
1805,1,HGNC:4586
1806,1,HGNC:4587
1807,1,HGNC:4588
1808,1,HGNC:16767
1809,1,HGNC:16768
1810,1,HGNC:18708
1811,1,HGNC:10013
1812,1,HGNC:4593
1813,1,HGNC:4598
1814,1,HGNC:4599
1815,1,HGNC:4601
1816,1,HGNC:31673
1817,1,HGNC:4612
1818,1,HGNC:2810
1819,1,HGNC:4620
1820,1,HGNC:4623
1821,1,HGNC:4624
1822,1,HGNC:24959
1823,1,HGNC:4651
1824,1,HGNC:21157
1825,1,HGNC:4666
1826,1,HGNC:4670
1827,1,HGNC:14880
1828,1,HGNC:4678
1829,1,HGNC:4679
1830,1,HGNC:4685
1831,1,HGNC:4688
1832,1,HGNC:4689
1833,1,HGNC:4696
1834,1,HGNC:4699
1835,1,HGNC:4706
1836,1,HGNC:4707
1837,1,HGNC:15808
1838,1,HGNC:4708
1839,1,HGNC:4709
1840,1,HGNC:4718
1841,1,HGNC:4713
1842,1,HGNC:4764
1843,1,HGNC:4765
1844,1,HGNC:4787
1845,1,HGNC:4790
1846,1,HGNC:4783
1847,1,HGNC:4793
1848,1,HGNC:4795
1849,1,HGNC:4796
1850,1,HGNC:9639
1851,1,HGNC:21033
1852,1,HGNC:4799
1853,1,HGNC:4801
1854,1,HGNC:4803
1855,1,HGNC:4806
1856,1,HGNC:15598
1857,1,HGNC:4807
1858,1,HGNC:4816
1859,1,HGNC:4817
1860,1,HGNC:17866
1861,1,HGNC:18437
1862,1,HGNC:16915
1863,1,HGNC:4823
1864,1,HGNC:4824
1865,1,HGNC:4827
1866,1,HGNC:4829
1867,1,HGNC:4831
1868,1,HGNC:4832
1869,1,HGNC:4837
1870,1,HGNC:4839
1871,1,HGNC:4845
1872,1,HGNC:4846
1873,1,HGNC:16882
1874,1,HGNC:14063
1875,1,HGNC:14064
1876,1,HGNC:13315
1877,1,HGNC:26087
1878,1,HGNC:26611
1879,1,HGNC:29853
1880,1,HGNC:4861
1881,1,HGNC:26361
1882,1,HGNC:30477
1883,1,HGNC:4867
1884,1,HGNC:4868
1885,1,HGNC:15977
1886,1,HGNC:4877
1887,1,HGNC:4878
1888,1,HGNC:4879
1889,1,HGNC:4886
1890,1,HGNC:20193
1891,1,HGNC:4892
1892,1,HGNC:4893
1893,1,HGNC:26527
1894,1,HGNC:18270
1895,1,HGNC:4908
1896,1,HGNC:15736
1897,1,HGNC:4910
1898,1,HGNC:26938
1899,1,HGNC:4912
1900,1,HGNC:4916
1901,1,HGNC:4921
1902,1,HGNC:4887
1903,1,HGNC:4922
1904,1,HGNC:23302
1905,1,HGNC:4931
1906,1,HGNC:4932
1907,1,HGNC:4948
1908,1,HGNC:4976
1909,1,HGNC:4982
1910,1,HGNC:5009
1911,1,HGNC:4983
1912,1,HGNC:5005
1913,1,HGNC:5008
1914,1,HGNC:5013
1915,1,HGNC:5017
1916,1,HGNC:11621
1917,1,HGNC:11630
1918,1,HGNC:5024
1919,1,HGNC:5028
1920,1,HGNC:5031
1921,1,HGNC:5033
1922,1,HGNC:5036
1923,1,HGNC:5037
1924,1,HGNC:5041
1925,1,HGNC:5042
1926,1,HGNC:5044
1927,1,HGNC:5047
1928,1,HGNC:5048
1929,1,HGNC:25451
1930,1,HGNC:25155
1931,1,HGNC:17513
1932,1,HGNC:5099
1933,1,HGNC:5101
1934,1,HGNC:5102
1935,1,HGNC:5103
1936,1,HGNC:5111
1937,1,HGNC:5112
1938,1,HGNC:5125
1939,1,HGNC:5133
1940,1,HGNC:5136
1941,1,HGNC:5144
1942,1,HGNC:5147
1943,1,HGNC:28242
1944,1,HGNC:5154
1945,1,HGNC:5157
1946,1,HGNC:5163
1947,1,HGNC:15597
1948,1,HGNC:15844
1949,1,HGNC:17022
1950,1,HGNC:18817
1951,1,HGNC:18374
1952,1,HGNC:5172
1953,1,HGNC:5173
1954,1,HGNC:5181
1955,1,HGNC:55085
1956,1,HGNC:5193
1957,1,HGNC:5201
1958,1,HGNC:5208
1959,1,HGNC:5209
1960,1,HGNC:4800
1961,1,HGNC:5212
1962,1,HGNC:5213
1963,1,HGNC:5218
1964,1,HGNC:18324
1965,1,HGNC:5226
1966,1,HGNC:5227
1967,1,HGNC:5234
1968,1,HGNC:5244
1969,1,HGNC:5246
1970,1,HGNC:30171
1971,1,HGNC:5261
1972,1,HGNC:5273
1973,1,HGNC:5286
1974,1,HGNC:9476
1975,1,HGNC:14348
1976,1,HGNC:4851
1977,1,HGNC:30892
1978,1,HGNC:5320
1979,1,HGNC:5321
1980,1,HGNC:24587
1981,1,HGNC:24587
1982,1,HGNC:19368
1983,1,HGNC:26558
1984,1,HGNC:16931
1985,1,HGNC:5330
1986,1,HGNC:29685
1987,1,HGNC:27302
1988,1,HGNC:5351
1989,1,HGNC:17087
1990,1,HGNC:5382
1991,1,HGNC:5383
1992,1,HGNC:5384
1993,1,HGNC:5385
1994,1,HGNC:6059
1995,1,HGNC:5389
1996,1,HGNC:5391
1997,1,HGNC:18550
1998,1,HGNC:18873
1999,1,HGNC:5414
2000,1,HGNC:16644
2001,1,HGNC:5417
2002,1,HGNC:5432
2003,1,HGNC:5433
2004,1,HGNC:18163
2005,1,HGNC:5438
2006,1,HGNC:5439
2007,1,HGNC:5440
2008,1,HGNC:13556
2009,1,HGNC:29077
2010,1,HGNC:30391
2011,1,HGNC:18626
2012,1,HGNC:29669
2013,1,HGNC:15901
2014,1,HGNC:21424
2015,1,HGNC:29262
2016,1,HGNC:14313
2017,1,HGNC:5464
2018,1,HGNC:5465
2019,1,HGNC:5466
2020,1,HGNC:5467
2021,1,HGNC:5468
2022,1,HGNC:5476
2023,1,HGNC:5542
2024,1,HGNC:5870
2025,1,HGNC:5948
2026,1,HGNC:26384
2027,1,HGNC:5956
2028,1,HGNC:5960
2029,1,HGNC:5961
2030,1,HGNC:13176
2031,1,HGNC:13177
2032,1,HGNC:13178
2033,1,HGNC:14283
2034,1,HGNC:5962
2035,1,HGNC:5964
2036,1,HGNC:5965
2037,1,HGNC:5967
2038,1,HGNC:5970
2039,1,HGNC:5971
2040,1,HGNC:5972
2041,1,HGNC:5981
2042,1,HGNC:16404
2043,1,HGNC:5985
2044,1,HGNC:18358
2045,1,HGNC:17616
2046,1,HGNC:5987
2047,1,HGNC:5992
2048,1,HGNC:5996
2049,1,HGNC:6000
2050,1,HGNC:6005
2051,1,HGNC:6006
2052,1,HGNC:19100
2053,1,HGNC:6008
2054,1,HGNC:6009
2055,1,HGNC:6010
2056,1,HGNC:15561
2057,1,HGNC:15563
2058,1,HGNC:6018
2059,1,HGNC:6019
2060,1,HGNC:6021
2061,1,HGNC:6024
2062,1,HGNC:28741
2063,1,HGNC:6040
2064,1,HGNC:6050
2065,1,HGNC:6052
2066,1,HGNC:6053
2067,1,HGNC:6055
2068,1,HGNC:18362
2069,1,HGNC:23791
2070,1,HGNC:6062
2071,1,HGNC:6065
2072,1,HGNC:26956
2073,1,HGNC:6074
2074,1,HGNC:21474
2075,1,HGNC:33882
2076,1,HGNC:6080
2077,1,HGNC:6081
2078,1,HGNC:6086
2079,1,HGNC:6091
2080,1,HGNC:24555
2081,1,HGNC:26048
2082,1,HGNC:29239
2083,1,HGNC:17870
2084,1,HGNC:9853
2085,1,HGNC:6108
2086,1,HGNC:28949
2087,1,HGNC:29171
2088,1,HGNC:29350
2089,1,HGNC:29112
2090,1,HGNC:29059
2091,1,HGNC:6112
2092,1,HGNC:17967
2093,1,HGNC:6115
2094,1,HGNC:6116
2095,1,HGNC:6117
2096,1,HGNC:21729
2097,1,HGNC:14282
2098,1,HGNC:6118
2099,1,HGNC:6119
2100,1,HGNC:6120
2101,1,HGNC:6121
2102,1,HGNC:6122
2103,1,HGNC:5358
2104,1,HGNC:6131
2105,1,HGNC:6125
2106,1,HGNC:6128
2107,1,HGNC:14361
2108,1,HGNC:28660
2109,1,HGNC:19857
2110,1,HGNC:29882
2111,1,HGNC:4053
2112,1,HGNC:6132
2113,1,HGNC:13890
2114,1,HGNC:6137
2115,1,HGNC:6138
2116,1,HGNC:6139
2117,1,HGNC:6142
2118,1,HGNC:6143
2119,1,HGNC:6144
2120,1,HGNC:6147
2121,1,HGNC:6150
2122,1,HGNC:6155
2123,1,HGNC:6156
2124,1,HGNC:6158
2125,1,HGNC:6161
2126,1,HGNC:6171
2127,1,HGNC:6174
2128,1,HGNC:6176
2129,1,HGNC:6179
2130,1,HGNC:14897
2131,1,HGNC:6180
2132,1,HGNC:6182
2133,1,HGNC:6183
2134,1,HGNC:6184
2135,1,HGNC:6186
2136,1,HGNC:16951
2137,1,HGNC:21071
2138,1,HGNC:6188
2139,1,HGNC:6189
2140,1,HGNC:26926
2141,1,HGNC:6190
2142,1,HGNC:6192
2143,1,HGNC:6193
2144,1,HGNC:14686
2145,1,HGNC:15532
2146,1,HGNC:6196
2147,1,HGNC:12313
2148,1,HGNC:14202
2149,1,HGNC:14203
2150,1,HGNC:6207
2151,1,HGNC:19309
2152,1,HGNC:29300
2153,1,HGNC:24565
2154,1,HGNC:6215
2155,1,HGNC:5275
2156,1,HGNC:13013
2157,1,HGNC:17582
2158,1,HGNC:17933
2159,1,HGNC:25387
2160,1,HGNC:6217
2161,1,HGNC:29068
2162,1,HGNC:37227
2163,1,HGNC:6218
2164,1,HGNC:6220
2165,1,HGNC:6222
2166,1,HGNC:6224
2167,1,HGNC:6231
2168,1,HGNC:6233
2169,1,HGNC:6234
2170,1,HGNC:6235
2171,1,HGNC:6238
2172,1,HGNC:6239
2173,1,HGNC:6240
2174,1,HGNC:6242
2175,1,HGNC:6243
2176,1,HGNC:6250
2177,1,HGNC:6251
2178,1,HGNC:6254
2179,1,HGNC:6255
2180,1,HGNC:6256
2181,1,HGNC:6257
2182,1,HGNC:6259
2183,1,HGNC:6262
2184,1,HGNC:6263
2185,1,HGNC:6266
2186,1,HGNC:6267
2187,1,HGNC:6269
2188,1,HGNC:19439
2189,1,HGNC:6278
2190,1,HGNC:6279
2191,1,HGNC:6283
2192,1,HGNC:6284
2193,1,HGNC:6291
2194,1,HGNC:6292
2195,1,HGNC:6293
2196,1,HGNC:6294
2197,1,HGNC:6295
2198,1,HGNC:6296
2199,1,HGNC:6297
2200,1,HGNC:6298
2201,1,HGNC:6299
2202,1,HGNC:18865
2203,1,HGNC:18866
2204,1,HGNC:19698
2205,1,HGNC:18249
2206,1,HGNC:25705
2207,1,HGNC:21305
2208,1,HGNC:21957
2209,1,HGNC:6305
2210,1,HGNC:26624
2211,1,HGNC:29079
2212,1,HGNC:13610
2213,1,HGNC:1337
2214,1,HGNC:29136
2215,1,HGNC:9886
2216,1,HGNC:18039
2217,1,HGNC:11114
2218,1,HGNC:12637
2219,1,HGNC:29012
2220,1,HGNC:6307
2221,1,HGNC:4021
2222,1,HGNC:23177
2223,1,HGNC:6309
2224,1,HGNC:33699
2225,1,HGNC:18116
2226,1,HGNC:30071
2227,1,HGNC:19960
2228,1,HGNC:29110
2229,1,HGNC:28532
2230,1,HGNC:22219
2231,1,HGNC:29508
2232,1,HGNC:6388
2233,1,HGNC:21495
2234,1,HGNC:19181
2235,1,HGNC:888
2236,1,HGNC:16636
