panel_hgnc_source_id,panel_hgnc_id,source_id
24496,4546,5
24497,4546,6
24498,4546,8
24499,4546,3
24500,4547,4
24501,4547,5
24502,4547,6
24503,4547,3
24504,4548,1
24505,4548,2
24506,4548,4
24507,4548,6
24508,4548,3
24509,4548,7
24510,4549,1
24511,4549,2
24512,4549,4
24513,4549,5
24514,4549,6
24515,4549,8
24516,4549,3
24517,4550,1
24518,4550,4
24519,4550,5
24520,4550,6
24521,4550,8
24522,4550,3
24523,4551,2
24524,4551,4
24525,4551,5
24526,4551,6
24527,4551,8
24528,4551,3
24529,4552,1
24530,4552,2
24531,4552,4
24532,4552,5
24533,4552,6
24534,4552,8
24535,4552,3
24536,4552,7
24537,4553,1
24538,4553,2
24539,4553,4
24540,4553,5
24541,4553,6
24542,4553,3
24543,4554,1
24544,4554,2
24545,4554,4
24546,4554,5
24547,4554,6
24548,4554,3
24549,4555,2
24550,4555,9
24551,4555,4
24552,4555,6
24553,4555,3
24554,4556,1
24555,4556,2
24556,4556,4
24557,4556,5
24558,4556,6
24559,4556,8
24560,4556,3
24561,4556,7
24562,4557,1
24563,4557,2
24564,4557,4
24565,4557,5
24566,4557,6
24567,4557,3
24568,4557,7
24569,4558,1
24570,4558,2
24571,4558,4
24572,4558,5
24573,4558,6
24574,4558,3
24575,4558,7
24576,4559,1
24577,4559,2
24578,4559,4
24579,4559,5
24580,4559,6
24581,4559,8
24582,4559,3
24583,4560,2
24584,4560,4
24585,4560,5
24586,4560,6
24587,4560,3
24588,4561,2
24589,4561,4
24590,4561,5
24591,4561,6
24592,4561,3
24593,4561,7
24594,4562,1
24595,4563,1
24596,4563,2
24597,4563,4
24598,4563,5
24599,4563,6
24600,4563,3
24601,4564,1
24602,4564,2
24603,4564,4
24604,4564,5
24605,4564,6
24606,4564,3
24607,4565,2
24608,4565,3
24609,4566,1
24610,4566,2
24611,4566,4
24612,4566,5
24613,4566,6
24614,4566,3
24615,4566,7
24616,4567,1
24617,4567,2
24618,4567,4
24619,4567,5
24620,4567,6
24621,4567,3
24622,4568,1
24623,4568,2
24624,4568,4
24625,4568,5
24626,4568,6
24627,4568,3
24628,4568,7
24629,4569,2
24630,4570,2
24631,4571,1
24632,4571,2
24633,4571,4
24634,4571,5
24635,4571,6
24636,4571,3
24637,4572,2
24638,4572,4
24639,4572,6
24640,4572,8
24641,4572,3
24642,4573,1
24643,4573,2
24644,4573,4
24645,4573,5
24646,4573,6
24647,4573,8
24648,4573,3
24649,4574,1
24650,4574,2
24651,4574,4
24652,4574,5
24653,4574,6
24654,4574,3
24655,4575,4
24656,4575,6
24657,4575,8
24658,4576,1
24659,4576,2
24660,4576,4
24661,4576,5
24662,4576,6
24663,4576,8
24664,4576,3
24665,4576,7
24666,4577,2
24667,4577,4
24668,4577,5
24669,4577,6
24670,4577,3
24671,4578,1
24672,4578,2
24673,4578,4
24674,4578,5
24675,4578,6
24676,4578,8
24677,4578,3
24678,4578,7
24679,4579,1
24680,4579,2
24681,4579,4
24682,4579,5
24683,4579,6
24684,4579,8
24685,4579,3
24686,4579,7
24687,4580,4
24688,4580,6
24689,4581,2
24690,4581,9
24691,4581,4
24692,4581,5
24693,4581,6
24694,4581,8
24695,4581,3
24696,4582,1
24697,4582,2
24698,4582,4
24699,4582,5
24700,4582,6
24701,4582,3
24702,4583,1
24703,4583,2
24704,4583,4
24705,4583,5
24706,4583,6
24707,4583,3
24708,4583,7
24709,4584,1
24710,4584,2
24711,4584,4
24712,4584,5
24713,4584,6
24714,4584,8
24715,4584,3
24716,4584,7
24717,4585,2
24718,4586,1
24719,4586,2
24720,4586,9
24721,4586,4
24722,4586,5
24723,4586,6
24724,4586,8
24725,4586,3
24726,4587,2
24727,4587,4
24728,4587,5
24729,4587,6
24730,4587,8
24731,4587,3
24732,4587,7
24733,4588,2
24734,4589,1
24735,4589,2
24736,4589,4
24737,4589,5
24738,4589,6
24739,4589,3
24740,4590,1
24741,4591,4
24742,4591,5
24743,4591,6
24744,4591,8
24745,4591,3
24746,4592,4
24747,4592,5
24748,4592,6
24749,4592,8
24750,4592,3
24751,4593,1
24752,4593,2
24753,4593,9
24754,4593,4
24755,4593,5
24756,4593,6
24757,4593,8
24758,4593,3
24759,4594,1
24760,4594,2
24761,4594,4
24762,4594,5
24763,4594,6
24764,4594,8
24765,4594,3
24766,4595,4
24767,4595,5
24768,4595,6
24769,4595,8
24770,4595,3
24771,4596,1
24772,4596,2
24773,4596,4
24774,4596,5
24775,4596,6
24776,4596,3
24777,4596,7
24778,4597,1
24779,4597,2
24780,4597,4
24781,4597,5
24782,4597,6
24783,4597,3
24784,4597,7
24785,4598,1
24786,4598,2
24787,4598,4
24788,4598,5
24789,4598,6
24790,4598,3
24791,4598,7
24792,4599,1
24793,4599,4
24794,4599,5
24795,4599,6
24796,4600,1
24797,4601,1
24798,4601,2
24799,4601,4
24800,4601,5
24801,4601,6
24802,4601,3
24803,4601,7
24804,4602,1
24805,4602,2
24806,4602,4
24807,4602,5
24808,4602,6
24809,4602,8
24810,4602,3
24811,4603,1
24812,4603,2
24813,4603,4
24814,4603,6
24815,4603,3
24816,4604,1
24817,4604,2
24818,4604,4
24819,4604,5
24820,4604,6
24821,4604,8
24822,4604,3
24823,4604,7
24824,4605,4
24825,4605,5
24826,4606,2
24827,4606,4
24828,4606,5
24829,4606,6
24830,4606,3
24831,4607,1
24832,4607,2
24833,4607,4
24834,4607,5
24835,4607,6
24836,4607,3
24837,4608,1
24838,4608,2
24839,4608,4
24840,4608,5
24841,4608,6
24842,4608,8
24843,4608,3
24844,4608,7
24845,4609,4
24846,4609,5
24847,4609,6
24848,4609,8
24849,4609,3
24850,4610,2
24851,4610,4
24852,4610,5
24853,4610,6
24854,4610,3
24855,4611,3
24856,4612,1
24857,4612,2
24858,4612,4
24859,4612,6
24860,4612,3
24861,4613,4
24862,4613,6
24863,4613,3
24864,4614,4
24865,4614,6
24866,4614,3
24867,4615,1
24868,4615,2
24869,4615,4
24870,4615,5
24871,4615,7
24872,4616,1
24873,4616,2
24874,4616,4
24875,4616,5
24876,4616,6
24877,4616,3
24878,4617,1
24879,4617,2
24880,4617,4
24881,4617,5
24882,4617,6
24883,4617,3
24884,4617,7
24885,4618,1
24886,4618,2
24887,4618,4
24888,4618,5
24889,4618,6
24890,4618,3
24891,4618,7
24892,4619,2
24893,4620,1
24894,4620,2
24895,4620,4
24896,4620,5
24897,4620,6
24898,4620,3
24899,4620,7
24900,4621,1
24901,4621,2
24902,4621,4
24903,4621,5
24904,4621,6
24905,4621,3
24906,4621,7
24907,4622,1
24908,4622,2
24909,4622,4
24910,4622,5
24911,4622,6
24912,4622,3
24913,4622,7
24914,4623,4
24915,4623,5
24916,4623,6
24917,4623,3
24918,4623,7
24919,4624,1
24920,4625,2
24921,4625,8
24922,4625,3
24923,4626,2
24924,4626,4
24925,4626,5
24926,4626,6
24927,4627,4
24928,4627,6
24929,4628,2
24930,4628,4
24931,4628,5
24932,4628,6
24933,4628,3
24934,4629,1
24935,4629,2
24936,4629,4
24937,4629,5
24938,4629,6
24939,4629,8
24940,4629,3
24941,4630,2
24942,4630,4
24943,4630,6
24944,4630,3
24945,4631,1
24946,4631,2
24947,4631,4
24948,4631,5
24949,4631,6
24950,4631,8
24951,4631,3
24952,4631,7
24953,4632,3
24954,4633,2
24955,4633,4
24956,4633,5
24957,4633,6
24958,4633,3
24959,4633,7
24960,4634,1
24961,4634,2
24962,4634,4
24963,4634,5
24964,4634,6
24965,4634,8
24966,4634,3
24967,4635,1
24968,4635,2
24969,4635,4
24970,4635,5
24971,4635,6
24972,4635,3
24973,4636,1
24974,4636,2
24975,4636,4
24976,4636,5
24977,4636,6
24978,4636,8
24979,4636,3
24980,4637,1
24981,4637,3
24982,4638,1
24983,4638,3
24984,4639,1
24985,4639,4
24986,4639,5
24987,4639,6
24988,4639,3
24989,4640,1
24990,4640,2
24991,4640,8
24992,4640,3
24993,4640,7
24994,4641,1
24995,4641,2
24996,4641,4
24997,4641,5
24998,4641,6
24999,4641,8
25000,4641,3
25001,4642,1
25002,4642,2
25003,4642,4
25004,4642,5
25005,4642,6
25006,4642,3
25007,4642,7
25008,4643,1
25009,4643,2
25010,4643,4
25011,4643,5
25012,4643,6
25013,4643,3
25014,4644,1
25015,4644,2
25016,4644,4
25017,4644,5
25018,4644,6
25019,4644,3
25020,4645,1
25021,4645,2
25022,4645,4
25023,4645,5
25024,4645,6
25025,4645,3
25026,4645,7
25027,4646,1
25028,4647,1
25029,4647,2
25030,4647,4
25031,4647,5
25032,4647,6
25033,4647,3
25034,4648,1
25035,4648,2
25036,4648,4
25037,4648,5
25038,4648,6
25039,4648,3
25040,4648,7
25041,4649,4
25042,4649,5
25043,4649,6
25044,4649,3
25045,4650,1
25046,4650,2
25047,4650,4
25048,4650,5
25049,4650,6
25050,4650,3
25051,4650,7
25052,4651,1
25053,4651,2
25054,4651,4
25055,4651,5
25056,4651,6
25057,4651,3
25058,4652,1
25059,4652,2
25060,4652,4
25061,4652,5
25062,4652,6
25063,4652,8
25064,4652,3
25065,4652,7
25066,4653,1
25067,4653,2
25068,4653,4
25069,4653,5
25070,4653,6
25071,4653,3
25072,4654,4
25073,4654,5
25074,4654,6
25075,4654,8
25076,4654,3
25077,4655,1
25078,4655,2
25079,4655,4
25080,4655,5
25081,4655,6
25082,4655,3
25083,4656,1
25084,4656,2
25085,4656,4
25086,4656,5
25087,4656,6
25088,4656,8
25089,4656,3
25090,4656,7
25091,4657,1
25092,4657,2
25093,4657,4
25094,4657,6
25095,4657,3
25096,4658,1
25097,4658,2
25098,4658,4
25099,4658,5
25100,4658,6
25101,4658,8
25102,4658,3
25103,4659,1
25104,4659,2
25105,4659,4
25106,4659,5
25107,4659,6
25108,4659,8
25109,4659,3
25110,4660,4
25111,4660,6
25112,4660,3
25113,4661,1
25114,4661,2
25115,4661,4
25116,4661,5
25117,4661,6
25118,4661,3
25119,4661,7
25120,4662,1
25121,4662,4
25122,4662,5
25123,4662,6
25124,4663,3
25125,4664,4
25126,4664,6
25127,4664,8
25128,4664,3
25129,4665,1
25130,4665,2
25131,4665,4
25132,4665,5
25133,4665,6
25134,4665,8
25135,4665,3
25136,4666,1
25137,4666,4
25138,4666,5
25139,4666,6
25140,4666,3
25141,4667,1
25142,4667,2
25143,4667,4
25144,4667,5
25145,4667,6
25146,4667,8
25147,4667,3
25148,4668,3
25149,4669,3
25150,4670,1
25151,4670,2
25152,4670,4
25153,4670,5
25154,4670,6
25155,4670,8
25156,4670,3
25157,4671,1
25158,4671,2
25159,4671,4
25160,4671,5
25161,4671,6
25162,4671,8
25163,4671,3
25164,4672,4
25165,4672,6
25166,4673,1
25167,4673,4
25168,4673,5
25169,4673,3
25170,4674,1
25171,4674,2
25172,4674,4
25173,4674,5
25174,4674,6
25175,4674,3
25176,4674,7
25177,4675,2
25178,4675,4
25179,4675,5
25180,4675,6
25181,4675,3
25182,4676,2
25183,4677,1
25184,4677,2
25185,4677,4
25186,4677,5
25187,4677,6
25188,4677,3
25189,4677,7
25190,4678,1
25191,4678,2
25192,4678,4
25193,4678,5
25194,4678,6
25195,4678,8
25196,4678,3
25197,4678,7
25198,4679,1
25199,4679,8
25200,4679,3
25201,4680,1
25202,4680,2
25203,4680,4
25204,4680,5
25205,4680,6
25206,4680,8
25207,4680,3
25208,4681,1
25209,4681,2
25210,4681,4
25211,4681,5
25212,4681,6
25213,4681,3
25214,4681,7
25215,4682,2
25216,4682,4
25217,4682,5
25218,4682,6
25219,4682,8
25220,4682,3
25221,4683,2
25222,4683,4
25223,4683,6
25224,4683,8
25225,4683,3
25226,4684,1
25227,4684,2
25228,4684,4
25229,4684,5
25230,4684,6
25231,4684,8
25232,4684,3
25233,4685,2
25234,4685,4
25235,4685,5
25236,4685,6
25237,4685,3
25238,4686,2
25239,4686,3
25240,4687,2
25241,4687,4
25242,4687,5
25243,4687,6
25244,4687,8
25245,4688,1
25246,4688,2
25247,4688,4
25248,4688,5
25249,4688,6
25250,4688,3
25251,4688,7
25252,4689,1
25253,4689,2
25254,4689,4
25255,4689,5
25256,4689,6
25257,4689,3
25258,4690,1
25259,4690,2
25260,4690,9
25261,4690,4
25262,4690,5
25263,4690,6
25264,4690,8
25265,4690,3
25266,4691,1
25267,4691,2
25268,4691,4
25269,4691,5
25270,4691,6
25271,4691,3
25272,4691,7
25273,4692,1
25274,4692,2
25275,4692,4
25276,4692,5
25277,4692,6
25278,4692,8
25279,4692,3
25280,4692,7
25281,4693,1
25282,4693,2
25283,4693,4
25284,4693,5
25285,4693,6
25286,4693,3
25287,4693,7
25288,4694,1
25289,4694,3
25290,4695,1
25291,4695,2
25292,4695,4
25293,4695,5
25294,4695,6
25295,4695,8
25296,4695,3
25297,4695,7
25298,4696,1
25299,4696,2
25300,4696,4
25301,4696,5
25302,4696,6
25303,4696,8
25304,4696,3
25305,4697,1
25306,4697,2
25307,4697,4
25308,4697,5
25309,4697,6
25310,4697,8
25311,4697,3
25312,4697,7
25313,4698,4
25314,4698,5
25315,4698,6
25316,4698,8
25317,4698,3
25318,4699,4
25319,4699,6
25320,4700,1
25321,4700,2
25322,4700,4
25323,4700,5
25324,4700,6
25325,4700,8
25326,4700,3
25327,4700,7
25328,4701,1
25329,4701,2
25330,4701,4
25331,4701,5
25332,4701,6
25333,4701,3
25334,4702,1
25335,4702,2
25336,4702,4
25337,4702,5
25338,4702,6
25339,4702,8
25340,4702,3
25341,4703,1
25342,4703,2
25343,4703,4
25344,4703,5
25345,4703,6
25346,4703,8
25347,4703,3
25348,4704,1
25349,4704,2
25350,4704,4
25351,4704,6
25352,4704,3
25353,4705,1
25354,4705,2
25355,4705,4
25356,4705,5
25357,4705,6
25358,4705,3
25359,4705,7
25360,4706,1
25361,4706,2
25362,4706,4
25363,4706,5
25364,4706,6
25365,4706,3
25366,4706,7
25367,4707,4
25368,4707,5
25369,4707,6
25370,4707,3
25371,4708,4
25372,4708,6
25373,4708,8
25374,4709,2
25375,4709,9
25376,4709,4
25377,4709,6
25378,4709,3
25379,4710,1
25380,4710,2
25381,4710,4
25382,4710,5
25383,4710,6
25384,4710,3
25385,4711,2
25386,4711,4
25387,4711,6
25388,4711,8
25389,4712,1
25390,4712,2
25391,4712,4
25392,4712,5
25393,4712,6
25394,4712,3
25395,4713,1
25396,4713,2
25397,4713,4
25398,4713,5
25399,4713,6
25400,4713,8
25401,4713,3
25402,4714,1
25403,4714,2
25404,4714,4
25405,4714,5
25406,4714,6
25407,4714,3
25408,4714,7
25409,4715,1
25410,4715,2
25411,4715,4
25412,4715,5
25413,4715,6
25414,4715,3
25415,4715,7
25416,4716,4
25417,4716,5
25418,4716,6
25419,4716,3
25420,4717,4
25421,4717,5
25422,4717,7
25423,4718,1
25424,4718,2
25425,4718,3
25426,4719,1
25427,4719,2
25428,4719,4
25429,4719,5
25430,4719,6
25431,4719,3
25432,4719,7
25433,4720,1
25434,4720,2
25435,4720,4
25436,4720,5
25437,4720,6
25438,4720,3
25439,4720,7
25440,4721,2
25441,4721,4
25442,4721,6
25443,4722,1
25444,4723,1
25445,4723,2
25446,4723,4
25447,4723,5
25448,4723,6
25449,4723,3
25450,4723,7
25451,4724,1
25452,4724,2
25453,4724,4
25454,4724,5
25455,4724,6
25456,4724,3
25457,4724,7
25458,4725,1
25459,4725,2
25460,4725,4
25461,4725,5
25462,4725,6
25463,4725,3
25464,4725,7
25465,4726,1
25466,4726,2
25467,4726,4
25468,4726,5
25469,4726,6
25470,4726,8
25471,4726,3
25472,4727,1
25473,4728,1
25474,4728,2
25475,4728,4
25476,4728,5
25477,4728,6
25478,4728,3
25479,4729,1
25480,4729,2
25481,4729,4
25482,4729,5
25483,4729,6
25484,4729,3
25485,4730,4
25486,4730,6
25487,4730,3
25488,4731,1
25489,4731,2
25490,4731,4
25491,4731,5
25492,4731,6
25493,4731,3
25494,4732,1
25495,4732,2
25496,4732,4
25497,4732,5
25498,4732,6
25499,4732,8
25500,4732,3
25501,4732,7
25502,4733,1
25503,4733,2
25504,4733,4
25505,4733,5
25506,4733,6
25507,4733,3
25508,4733,7
25509,4734,2
25510,4734,4
25511,4734,5
25512,4734,6
25513,4734,3
25514,4735,1
25515,4735,2
25516,4735,4
25517,4735,5
25518,4735,6
25519,4735,3
25520,4736,1
25521,4736,4
25522,4736,5
25523,4736,6
25524,4737,1
25525,4737,2
25526,4737,4
25527,4737,5
25528,4737,6
25529,4737,3
25530,4738,1
25531,4738,2
25532,4738,4
25533,4738,5
25534,4738,6
25535,4738,8
25536,4738,3
25537,4738,7
25538,4739,1
25539,4739,2
25540,4739,4
25541,4739,5
25542,4739,6
25543,4739,8
25544,4739,3
25545,4739,7
25546,4740,1
25547,4740,2
25548,4740,4
25549,4740,5
25550,4740,6
25551,4740,3
25552,4741,1
25553,4741,2
25554,4741,4
25555,4741,5
25556,4741,6
25557,4741,8
25558,4741,3
25559,4742,1
25560,4742,2
25561,4742,8
25562,4742,3
25563,4742,7
25564,4743,1
25565,4743,2
25566,4743,4
25567,4743,5
25568,4743,6
25569,4743,3
25570,4743,7
25571,4744,1
25572,4744,2
25573,4744,4
25574,4744,5
25575,4744,6
25576,4744,8
25577,4744,3
25578,4745,1
25579,4745,2
25580,4745,4
25581,4745,5
25582,4745,6
25583,4745,3
25584,4746,2
25585,4746,4
25586,4746,5
25587,4746,6
25588,4746,3
25589,4747,1
25590,4747,2
25591,4747,4
25592,4747,5
25593,4747,6
25594,4747,8
25595,4747,3
25596,4747,7
25597,4748,1
25598,4748,2
25599,4748,4
25600,4748,5
25601,4748,6
25602,4748,8
25603,4748,3
25604,4748,7
25605,4749,1
25606,4749,2
25607,4749,4
25608,4749,5
25609,4749,6
25610,4749,3
25611,4750,1
25612,4750,2
25613,4750,4
25614,4750,5
25615,4750,6
25616,4750,3
25617,4751,2
25618,4751,9
25619,4751,4
25620,4751,6
25621,4751,8
25622,4751,3
25623,4752,3
25624,4753,1
25625,4753,2
25626,4753,4
25627,4753,5
25628,4753,6
25629,4753,8
25630,4753,3
25631,4753,7
25632,4754,1
25633,4754,2
25634,4754,4
25635,4754,5
25636,4754,6
25637,4754,8
25638,4754,3
25639,4754,7
25640,4755,1
25641,4755,2
25642,4755,4
25643,4755,5
25644,4755,6
25645,4755,8
25646,4755,3
25647,4756,2
25648,4756,4
25649,4756,5
25650,4756,6
25651,4756,8
25652,4756,3
25653,4757,8
25654,4757,3
25655,4758,1
25656,4758,2
25657,4758,4
25658,4758,5
25659,4758,6
25660,4758,8
25661,4758,3
25662,4758,7
25663,4759,4
25664,4759,5
25665,4760,1
25666,4760,2
25667,4760,4
25668,4760,5
25669,4760,6
25670,4760,8
25671,4760,3
25672,4760,7
25673,4761,1
25674,4761,2
25675,4761,4
25676,4761,5
25677,4761,6
25678,4761,3
25679,4762,1
25680,4762,2
25681,4762,4
25682,4762,5
25683,4762,6
25684,4762,8
25685,4762,3
25686,4762,7
25687,4763,2
25688,4763,3
25689,4764,2
25690,4764,4
25691,4764,5
25692,4764,6
25693,4764,8
25694,4765,9
25695,4765,3
25696,4766,1
25697,4766,2
25698,4766,4
25699,4766,5
25700,4766,6
25701,4766,3
25702,4766,7
25703,4767,1
25704,4767,2
25705,4767,4
25706,4767,6
25707,4767,3
25708,4768,2
25709,4768,4
25710,4768,5
25711,4768,6
25712,4768,3
25713,4769,1
25714,4769,2
25715,4769,4
25716,4769,5
25717,4769,6
25718,4769,8
25719,4769,3
25720,4769,7
25721,4770,3
25722,4771,1
25723,4771,2
25724,4771,4
25725,4771,5
25726,4771,6
25727,4771,8
25728,4771,3
25729,4771,7
25730,4772,1
25731,4772,2
25732,4772,4
25733,4772,5
25734,4772,6
25735,4772,8
25736,4772,3
25737,4772,7
25738,4773,1
25739,4773,2
25740,4773,4
25741,4773,5
25742,4773,6
25743,4773,3
25744,4773,7
25745,4774,1
25746,4774,2
25747,4774,4
25748,4774,5
25749,4774,6
25750,4774,8
25751,4774,3
25752,4775,1
25753,4775,2
25754,4775,4
25755,4775,5
25756,4775,6
25757,4775,3
25758,4775,7
25759,4776,1
25760,4776,2
25761,4776,4
25762,4776,5
25763,4776,6
25764,4776,8
25765,4776,3
25766,4777,4
25767,4777,6
25768,4778,1
25769,4778,2
25770,4778,4
25771,4778,5
25772,4778,6
25773,4778,3
25774,4779,1
25775,4779,2
25776,4779,4
25777,4779,5
25778,4779,6
25779,4779,8
25780,4779,3
25781,4780,2
25782,4780,4
25783,4780,6
25784,4781,4
25785,4781,6
25786,4781,8
25787,4782,2
25788,4782,4
25789,4782,5
25790,4782,6
25791,4782,8
25792,4782,3
25793,4783,2
25794,4783,4
25795,4783,5
25796,4783,6
25797,4783,8
25798,4783,3
25799,4784,1
25800,4784,2
25801,4784,4
25802,4784,6
25803,4784,8
25804,4784,3
25805,4784,7
25806,4785,1
25807,4785,2
25808,4785,4
25809,4785,5
25810,4785,6
25811,4785,8
25812,4785,3
25813,4786,1
25814,4786,2
25815,4786,4
25816,4786,5
25817,4786,6
25818,4786,3
25819,4787,8
25820,4787,3
25821,4788,1
25822,4788,2
25823,4788,4
25824,4788,5
25825,4788,6
25826,4788,3
25827,4789,1
25828,4789,2
25829,4789,4
25830,4789,5
25831,4789,3
25832,4790,1
25833,4790,2
25834,4790,4
25835,4790,5
25836,4790,6
25837,4790,8
25838,4790,3
25839,4790,7
25840,4791,1
25841,4791,2
25842,4791,4
25843,4791,5
25844,4791,6
25845,4791,3
25846,4792,2
25847,4792,4
25848,4792,5
25849,4792,6
25850,4792,8
25851,4792,3
25852,4793,1
25853,4793,4
25854,4793,6
25855,4793,3
25856,4794,1
25857,4794,4
25858,4794,5
25859,4794,6
25860,4794,3
25861,4795,2
25862,4795,4
25863,4795,5
25864,4795,6
25865,4795,8
25866,4795,3
25867,4796,1
25868,4796,2
25869,4796,4
25870,4796,5
25871,4796,6
25872,4796,8
25873,4796,3
25874,4796,7
25875,4797,2
25876,4797,4
25877,4797,5
25878,4797,6
25879,4797,3
25880,4798,4
25881,4798,6
25882,4798,8
25883,4798,3
25884,4799,1
25885,4799,2
25886,4799,4
25887,4799,6
25888,4799,3
25889,4800,1
25890,4800,2
25891,4800,4
25892,4800,6
25893,4800,3
25894,4801,2
25895,4801,4
25896,4801,6
25897,4801,3
25898,4802,4
25899,4802,5
25900,4802,6
25901,4802,8
25902,4802,3
25903,4803,3
25904,4804,1
25905,4805,1
25906,4805,2
25907,4805,3
25908,4806,1
25909,4806,2
25910,4806,4
25911,4806,5
25912,4806,6
25913,4806,3
25914,4806,7
25915,4807,1
25916,4807,2
25917,4807,4
25918,4807,5
25919,4807,6
25920,4807,3
25921,4808,1
25922,4808,2
25923,4808,8
25924,4808,3
25925,4808,7
25926,4809,1
25927,4809,2
25928,4809,4
25929,4809,5
25930,4809,6
25931,4809,3
25932,4809,7
25933,4810,1
25934,4810,2
25935,4810,4
25936,4810,5
25937,4810,3
25938,4810,7
25939,4811,1
25940,4811,2
25941,4811,4
25942,4811,5
25943,4811,6
25944,4811,3
25945,4812,1
25946,4812,2
25947,4812,4
25948,4812,5
25949,4812,6
25950,4812,3
25951,4813,1
25952,4813,2
25953,4813,4
25954,4813,5
25955,4813,6
25956,4813,3
25957,4814,2
25958,4814,4
25959,4814,5
25960,4814,6
25961,4814,8
25962,4814,3
25963,4815,1
25964,4815,2
25965,4815,4
25966,4815,5
25967,4815,6
25968,4815,3
25969,4816,1
25970,4816,2
25971,4816,4
25972,4816,5
25973,4816,6
25974,4816,3
25975,4816,7
25976,4817,1
25977,4817,2
25978,4818,1
25979,4818,2
25980,4818,4
25981,4818,5
25982,4818,6
25983,4818,3
25984,4818,7
25985,4819,1
25986,4819,2
25987,4819,4
25988,4819,5
25989,4819,6
25990,4819,3
25991,4819,7
25992,4820,1
25993,4820,2
25994,4820,4
25995,4820,5
25996,4820,6
25997,4820,3
25998,4821,1
25999,4821,2
26000,4821,4
26001,4821,5
26002,4821,6
26003,4821,3
26004,4821,7
26005,4822,1
26006,4822,2
26007,4822,4
26008,4822,5
26009,4822,6
26010,4822,3
26011,4823,1
26012,4823,2
26013,4823,4
26014,4823,5
26015,4823,6
26016,4823,3
26017,4823,7
26018,4824,1
26019,4824,2
26020,4824,4
26021,4824,5
26022,4824,6
26023,4824,3
26024,4824,7
26025,4825,1
26026,4825,2
26027,4825,4
26028,4825,5
26029,4825,6
26030,4825,8
26031,4825,3
26032,4825,7
26033,4826,1
26034,4826,2
26035,4826,4
26036,4826,5
26037,4826,6
26038,4826,8
26039,4826,3
26040,4826,7
26041,4827,1
26042,4827,2
26043,4827,4
26044,4827,5
26045,4827,6
26046,4827,8
26047,4827,3
26048,4828,1
26049,4828,2
26050,4828,4
26051,4828,5
26052,4828,6
26053,4828,3
26054,4828,7
26055,4829,1
26056,4829,2
26057,4829,4
26058,4829,5
26059,4829,6
26060,4829,3
26061,4829,7
26062,4830,1
26063,4830,2
26064,4830,4
26065,4830,5
26066,4830,6
26067,4830,3
26068,4830,7
26069,4831,2
26070,4831,4
26071,4831,5
26072,4831,6
26073,4831,8
26074,4831,3
26075,4832,1
26076,4832,2
26077,4832,4
26078,4832,5
26079,4832,6
26080,4832,8
26081,4832,3
26082,4832,7
26083,4833,1
26084,4833,2
26085,4833,4
26086,4833,5
26087,4833,6
26088,4833,3
26089,4834,4
26090,4834,5
26091,4835,1
26092,4835,2
26093,4835,4
26094,4835,5
26095,4835,6
26096,4835,3
26097,4835,7
26098,4836,1
26099,4836,2
26100,4836,4
26101,4836,5
26102,4836,6
26103,4836,8
26104,4836,3
26105,4836,7
26106,4837,1
26107,4837,2
26108,4837,4
26109,4837,5
26110,4837,6
26111,4837,3
26112,4837,7
26113,4838,1
26114,4838,2
26115,4838,4
26116,4838,5
26117,4838,8
26118,4838,3
26119,4838,7
26120,4839,1
26121,4839,2
26122,4839,4
26123,4839,5
26124,4839,6
26125,4839,3
26126,4839,7
26127,4840,1
26128,4840,2
26129,4840,4
26130,4840,5
26131,4840,6
26132,4840,3
26133,4840,7
26134,4841,1
26135,4841,2
26136,4841,4
26137,4841,5
26138,4841,6
26139,4841,3
26140,4841,7
26141,4842,1
26142,4842,2
26143,4842,4
26144,4842,5
26145,4842,6
26146,4842,3
26147,4842,7
26148,4843,2
26149,4843,4
26150,4843,5
26151,4843,6
26152,4843,3
26153,4844,1
26154,4844,4
26155,4844,5
26156,4845,1
26157,4845,2
26158,4845,4
26159,4845,5
26160,4845,6
26161,4845,3
26162,4846,4
26163,4846,5
26164,4847,1
26165,4847,4
26166,4847,5
26167,4847,6
26168,4848,1
26169,4848,2
26170,4848,4
26171,4848,5
26172,4848,6
26173,4848,8
26174,4848,3
26175,4849,1
26176,4849,2
26177,4849,4
26178,4849,5
26179,4849,6
26180,4849,8
26181,4849,3
26182,4849,7
26183,4850,4
26184,4850,6
26185,4850,3
26186,4851,1
26187,4851,2
26188,4851,4
26189,4851,5
26190,4851,6
26191,4851,3
26192,4852,1
26193,4852,2
26194,4852,4
26195,4852,5
26196,4852,6
26197,4852,3
26198,4852,7
26199,4853,1
26200,4853,2
26201,4853,4
26202,4853,5
26203,4853,8
26204,4853,3
26205,4853,7
26206,4854,1
26207,4854,2
26208,4854,4
26209,4854,5
26210,4854,6
26211,4854,8
26212,4854,3
26213,4855,3
26214,4856,1
26215,4856,2
26216,4856,4
26217,4856,5
26218,4856,6
26219,4856,3
26220,4856,7
26221,4857,1
26222,4857,2
26223,4857,4
26224,4857,5
26225,4857,6
26226,4857,3
26227,4857,7
26228,4858,1
26229,4858,2
26230,4858,4
26231,4858,5
26232,4858,6
26233,4858,8
26234,4858,3
26235,4858,7
26236,4859,1
26237,4859,2
26238,4859,4
26239,4859,5
26240,4859,6
26241,4859,3
